,Date,Time,State,Group,Unit,Sales
4479,2020-11-24, Morning, SA, Seniors,16,40000
4480,2020-11-24, Afternoon, SA, Kids,20,50000
4481,2020-11-24, Afternoon, SA, Men,13,32500
4482,2020-11-24, Afternoon, SA, Women,22,55000
4483,2020-11-24, Afternoon, SA, Seniors,25,62500
4484,2020-11-24, Evening, SA, Kids,17,42500
4485,2020-11-24, Evening, SA, Men,14,35000
4486,2020-11-24, Evening, SA, Women,17,42500
4487,2020-11-24, Evening, SA, Seniors,13,32500
4488,2020-11-24, Morning, VIC, Kids,30,75000
4489,2020-11-24, Morning, VIC, Men,40,100000
4490,2020-11-24, Morning, VIC, Women,32,80000
4491,2020-11-24, Morning, VIC, Seniors,37,92500
4492,2020-11-24, Afternoon, VIC, Kids,35,87500
4493,2020-11-24, Afternoon, VIC, Men,32,80000
4494,2020-11-24, Afternoon, VIC, Women,20,50000
4495,2020-11-24, Afternoon, VIC, Seniors,38,95000
4496,2020-11-24, Evening, VIC, Kids,34,85000
4497,2020-11-24, Evening, VIC, Men,26,65000
4498,2020-11-24, Evening, VIC, Women,41,102500
4499,2020-11-24, Evening, VIC, Seniors,36,90000
4500,2020-11-24, Morning, QLD, Kids,13,32500
4501,2020-11-24, Morning, QLD, Men,12,30000
4502,2020-11-24, Morning, QLD, Women,9,22500
4503,2020-11-24, Morning, QLD, Seniors,7,17500
4504,2020-11-24, Afternoon, QLD, Kids,4,10000
4505,2020-11-24, Afternoon, QLD, Men,4,10000
4506,2020-11-24, Afternoon, QLD, Women,15,37500
4507,2020-11-24, Afternoon, QLD, Seniors,10,25000
4508,2020-11-24, Evening, QLD, Kids,13,32500
4509,2020-11-24, Evening, QLD, Men,10,25000
4510,2020-11-24, Evening, QLD, Women,15,37500
4511,2020-11-24, Evening, QLD, Seniors,15,37500
4512,2020-11-24, Morning, NSW, Kids,13,32500
4513,2020-11-24, Morning, NSW, Men,22,55000
4514,2020-11-24, Morning, NSW, Women,24,60000
4515,2020-11-24, Morning, NSW, Seniors,20,50000
4516,2020-11-24, Afternoon, NSW, Kids,15,37500
4517,2020-11-24, Afternoon, NSW, Men,30,75000
4518,2020-11-24, Afternoon, NSW, Women,12,30000
4519,2020-11-24, Afternoon, NSW, Seniors,25,62500
4520,2020-11-24, Evening, NSW, Kids,27,67500
4521,2020-11-24, Evening, NSW, Men,20,50000
4522,2020-11-24, Evening, NSW, Women,32,80000
4523,2020-11-24, Evening, NSW, Seniors,32,80000
4524,2020-11-24, Morning, TAS, Kids,7,17500
4525,2020-11-24, Morning, TAS, Men,4,10000
4526,2020-11-24, Morning, TAS, Women,5,12500
4527,2020-11-24, Morning, TAS, Seniors,9,22500
4528,2020-11-24, Afternoon, TAS, Kids,10,25000
4529,2020-11-24, Afternoon, TAS, Men,4,10000
4530,2020-11-24, Afternoon, TAS, Women,6,15000
4531,2020-11-24, Afternoon, TAS, Seniors,2,5000
4532,2020-11-24, Evening, TAS, Kids,7,17500
4533,2020-11-24, Evening, TAS, Men,4,10000
4534,2020-11-24, Evening, TAS, Women,4,10000
4535,2020-11-24, Evening, TAS, Seniors,7,17500
4536,2020-11-25, Morning, WA, Kids,2,5000
4537,2020-11-25, Morning, WA, Men,3,7500
4538,2020-11-25, Morning, WA, Women,2,5000
4539,2020-11-25, Morning, WA, Seniors,10,25000
4540,2020-11-25, Afternoon, WA, Kids,4,10000
4541,2020-11-25, Afternoon, WA, Men,10,25000
4542,2020-11-25, Afternoon, WA, Women,10,25000
4543,2020-11-25, Afternoon, WA, Seniors,10,25000
4544,2020-11-25, Evening, WA, Kids,7,17500
4545,2020-11-25, Evening, WA, Men,9,22500
4546,2020-11-25, Evening, WA, Women,3,7500
4547,2020-11-25, Evening, WA, Seniors,2,5000
4548,2020-11-25, Morning, NT, Kids,6,15000
4549,2020-11-25, Morning, NT, Men,5,12500
4550,2020-11-25, Morning, NT, Women,4,10000
4551,2020-11-25, Morning, NT, Seniors,7,17500
4552,2020-11-25, Afternoon, NT, Kids,6,15000
4553,2020-11-25, Afternoon, NT, Men,4,10000
4554,2020-11-25, Afternoon, NT, Women,6,15000
4555,2020-11-25, Afternoon, NT, Seniors,3,7500
4556,2020-11-25, Evening, NT, Kids,9,22500
4557,2020-11-25, Evening, NT, Men,3,7500
4558,2020-11-25, Evening, NT, Women,3,7500
4559,2020-11-25, Evening, NT, Seniors,6,15000
4560,2020-11-25, Morning, SA, Kids,21,52500
4561,2020-11-25, Morning, SA, Men,14,35000
4562,2020-11-25, Morning, SA, Women,14,35000
4563,2020-11-25, Morning, SA, Seniors,11,27500
4564,2020-11-25, Afternoon, SA, Kids,25,62500
4565,2020-11-25, Afternoon, SA, Men,11,27500
4566,2020-11-25, Afternoon, SA, Women,13,32500
4567,2020-11-25, Afternoon, SA, Seniors,16,40000
4568,2020-11-25, Evening, SA, Kids,12,30000
4569,2020-11-25, Evening, SA, Men,18,45000
4570,2020-11-25, Evening, SA, Women,20,50000
4571,2020-11-25, Evening, SA, Seniors,12,30000
4572,2020-11-25, Morning, VIC, Kids,33,82500
4573,2020-11-25, Morning, VIC, Men,44,110000
4574,2020-11-25, Morning, VIC, Women,26,65000
4575,2020-11-25, Morning, VIC, Seniors,25,62500
4576,2020-11-25, Afternoon, VIC, Kids,27,67500
4577,2020-11-25, Afternoon, VIC, Men,33,82500
4578,2020-11-25, Afternoon, VIC, Women,26,65000
4579,2020-11-25, Afternoon, VIC, Seniors,38,95000
4580,2020-11-25, Evening, VIC, Kids,40,100000
4581,2020-11-25, Evening, VIC, Men,44,110000
4582,2020-11-25, Evening, VIC, Women,40,100000
4583,2020-11-25, Evening, VIC, Seniors,36,90000
4584,2020-11-25, Morning, QLD, Kids,15,37500
4585,2020-11-25, Morning, QLD, Men,3,7500
4586,2020-11-25, Morning, QLD, Women,15,37500
4587,2020-11-25, Morning, QLD, Seniors,5,12500
4588,2020-11-25, Afternoon, QLD, Kids,11,27500
4589,2020-11-25, Afternoon, QLD, Men,8,20000
4590,2020-11-25, Afternoon, QLD, Women,13,32500
4591,2020-11-25, Afternoon, QLD, Seniors,7,17500
4592,2020-11-25, Evening, QLD, Kids,14,35000
4593,2020-11-25, Evening, QLD, Men,10,25000
4594,2020-11-25, Evening, QLD, Women,7,17500
4595,2020-11-25, Evening, QLD, Seniors,8,20000
4596,2020-11-25, Morning, NSW, Kids,32,80000
4597,2020-11-25, Morning, NSW, Men,26,65000
4598,2020-11-25, Morning, NSW, Women,33,82500
4599,2020-11-25, Morning, NSW, Seniors,14,35000
4600,2020-11-25, Afternoon, NSW, Kids,31,77500
4601,2020-11-25, Afternoon, NSW, Men,35,87500
4602,2020-11-25, Afternoon, NSW, Women,13,32500
4603,2020-11-25, Afternoon, NSW, Seniors,12,30000
4604,2020-11-25, Evening, NSW, Kids,32,80000
4605,2020-11-25, Evening, NSW, Men,24,60000
4606,2020-11-25, Evening, NSW, Women,15,37500
4607,2020-11-25, Evening, NSW, Seniors,30,75000
4608,2020-11-25, Morning, TAS, Kids,10,25000
4609,2020-11-25, Morning, TAS, Men,3,7500
4610,2020-11-25, Morning, TAS, Women,7,17500
4611,2020-11-25, Morning, TAS, Seniors,9,22500
4612,2020-11-25, Afternoon, TAS, Kids,5,12500
4613,2020-11-25, Afternoon, TAS, Men,6,15000
4614,2020-11-25, Afternoon, TAS, Women,5,12500
4615,2020-11-25, Afternoon, TAS, Seniors,3,7500
4616,2020-11-25, Evening, TAS, Kids,9,22500
4617,2020-11-25, Evening, TAS, Men,4,10000
4618,2020-11-25, Evening, TAS, Women,10,25000
4619,2020-11-25, Evening, TAS, Seniors,10,25000
4620,2020-11-26, Morning, WA, Kids,9,22500
4621,2020-11-26, Morning, WA, Men,7,17500
4622,2020-11-26, Morning, WA, Women,2,5000
4623,2020-11-26, Morning, WA, Seniors,7,17500
4624,2020-11-26, Afternoon, WA, Kids,10,25000
4625,2020-11-26, Afternoon, WA, Men,2,5000
4626,2020-11-26, Afternoon, WA, Women,6,15000
4627,2020-11-26, Afternoon, WA, Seniors,8,20000
4628,2020-11-26, Evening, WA, Kids,9,22500
4629,2020-11-26, Evening, WA, Men,4,10000
4630,2020-11-26, Evening, WA, Women,2,5000
4631,2020-11-26, Evening, WA, Seniors,7,17500
4632,2020-11-26, Morning, NT, Kids,4,10000
4633,2020-11-26, Morning, NT, Men,3,7500
4634,2020-11-26, Morning, NT, Women,9,22500
4635,2020-11-26, Morning, NT, Seniors,9,22500
4636,2020-11-26, Afternoon, NT, Kids,8,20000
4637,2020-11-26, Afternoon, NT, Men,10,25000
4638,2020-11-26, Afternoon, NT, Women,5,12500
4639,2020-11-26, Afternoon, NT, Seniors,2,5000
4640,2020-11-26, Evening, NT, Kids,8,20000
4641,2020-11-26, Evening, NT, Men,9,22500
4642,2020-11-26, Evening, NT, Women,2,5000
4643,2020-11-26, Evening, NT, Seniors,7,17500
4644,2020-11-26, Morning, SA, Kids,10,25000
4645,2020-11-26, Morning, SA, Men,12,30000
4646,2020-11-26, Morning, SA, Women,20,50000
4647,2020-11-26, Morning, SA, Seniors,21,52500
4648,2020-11-26, Afternoon, SA, Kids,12,30000
4649,2020-11-26, Afternoon, SA, Men,25,62500
4650,2020-11-26, Afternoon, SA, Women,10,25000
4651,2020-11-26, Afternoon, SA, Seniors,15,37500
4652,2020-11-26, Evening, SA, Kids,22,55000
4653,2020-11-26, Evening, SA, Men,13,32500
4654,2020-11-26, Evening, SA, Women,20,50000
4655,2020-11-26, Evening, SA, Seniors,18,45000
4656,2020-11-26, Morning, VIC, Kids,26,65000
4657,2020-11-26, Morning, VIC, Men,43,107500
4658,2020-11-26, Morning, VIC, Women,37,92500
4659,2020-11-26, Morning, VIC, Seniors,32,80000
4660,2020-11-26, Afternoon, VIC, Kids,42,105000
4661,2020-11-26, Afternoon, VIC, Men,24,60000
4662,2020-11-26, Afternoon, VIC, Women,39,97500
4663,2020-11-26, Afternoon, VIC, Seniors,27,67500
4664,2020-11-26, Evening, VIC, Kids,43,107500
4665,2020-11-26, Evening, VIC, Men,41,102500
4666,2020-11-26, Evening, VIC, Women,39,97500
4667,2020-11-26, Evening, VIC, Seniors,40,100000
4668,2020-11-26, Morning, QLD, Kids,9,22500
4669,2020-11-26, Morning, QLD, Men,12,30000
4670,2020-11-26, Morning, QLD, Women,14,35000
4671,2020-11-26, Morning, QLD, Seniors,5,12500
4672,2020-11-26, Afternoon, QLD, Kids,3,7500
4673,2020-11-26, Afternoon, QLD, Men,7,17500
4674,2020-11-26, Afternoon, QLD, Women,6,15000
4675,2020-11-26, Afternoon, QLD, Seniors,9,22500
4676,2020-11-26, Evening, QLD, Kids,9,22500
4677,2020-11-26, Evening, QLD, Men,9,22500
4678,2020-11-26, Evening, QLD, Women,6,15000
4679,2020-11-26, Evening, QLD, Seniors,7,17500
4680,2020-11-26, Morning, NSW, Kids,23,57500
4681,2020-11-26, Morning, NSW, Men,21,52500
4682,2020-11-26, Morning, NSW, Women,23,57500
4683,2020-11-26, Morning, NSW, Seniors,33,82500
4684,2020-11-26, Afternoon, NSW, Kids,27,67500
4685,2020-11-26, Afternoon, NSW, Men,31,77500
4686,2020-11-26, Afternoon, NSW, Women,28,70000
4687,2020-11-26, Afternoon, NSW, Seniors,15,37500
4688,2020-11-26, Evening, NSW, Kids,18,45000
4689,2020-11-26, Evening, NSW, Men,19,47500
4690,2020-11-26, Evening, NSW, Women,12,30000
4691,2020-11-26, Evening, NSW, Seniors,29,72500
4692,2020-11-26, Morning, TAS, Kids,10,25000
4693,2020-11-26, Morning, TAS, Men,4,10000
4694,2020-11-26, Morning, TAS, Women,4,10000
4695,2020-11-26, Morning, TAS, Seniors,10,25000
4696,2020-11-26, Afternoon, TAS, Kids,9,22500
4697,2020-11-26, Afternoon, TAS, Men,6,15000
4698,2020-11-26, Afternoon, TAS, Women,8,20000
4699,2020-11-26, Afternoon, TAS, Seniors,3,7500
4700,2020-11-26, Evening, TAS, Kids,7,17500
4701,2020-11-26, Evening, TAS, Men,4,10000
4702,2020-11-26, Evening, TAS, Women,3,7500
4703,2020-11-26, Evening, TAS, Seniors,7,17500
4704,2020-11-27, Morning, WA, Kids,7,17500
4705,2020-11-27, Morning, WA, Men,6,15000
4706,2020-11-27, Morning, WA, Women,6,15000
4707,2020-11-27, Morning, WA, Seniors,3,7500
4708,2020-11-27, Afternoon, WA, Kids,9,22500
4709,2020-11-27, Afternoon, WA, Men,5,12500
4710,2020-11-27, Afternoon, WA, Women,3,7500
4711,2020-11-27, Afternoon, WA, Seniors,3,7500
4712,2020-11-27, Evening, WA, Kids,10,25000
4713,2020-11-27, Evening, WA, Men,5,12500
4714,2020-11-27, Evening, WA, Women,3,7500
4715,2020-11-27, Evening, WA, Seniors,7,17500
4716,2020-11-27, Morning, NT, Kids,5,12500
4717,2020-11-27, Morning, NT, Men,9,22500
4718,2020-11-27, Morning, NT, Women,9,22500
4719,2020-11-27, Morning, NT, Seniors,3,7500
4720,2020-11-27, Afternoon, NT, Kids,5,12500
4721,2020-11-27, Afternoon, NT, Men,7,17500
4722,2020-11-27, Afternoon, NT, Women,5,12500
4723,2020-11-27, Afternoon, NT, Seniors,2,5000
4724,2020-11-27, Evening, NT, Kids,8,20000
4725,2020-11-27, Evening, NT, Men,3,7500
4726,2020-11-27, Evening, NT, Women,8,20000
4727,2020-11-27, Evening, NT, Seniors,10,25000
4728,2020-11-27, Morning, SA, Kids,13,32500
4729,2020-11-27, Morning, SA, Men,10,25000
4730,2020-11-27, Morning, SA, Women,18,45000
4731,2020-11-27, Morning, SA, Seniors,10,25000
4732,2020-11-27, Afternoon, SA, Kids,25,62500
4733,2020-11-27, Afternoon, SA, Men,21,52500
4734,2020-11-27, Afternoon, SA, Women,14,35000
4735,2020-11-27, Afternoon, SA, Seniors,21,52500
4736,2020-11-27, Evening, SA, Kids,12,30000
4737,2020-11-27, Evening, SA, Men,12,30000
4738,2020-11-27, Evening, SA, Women,16,40000
4739,2020-11-27, Evening, SA, Seniors,22,55000
4740,2020-11-27, Morning, VIC, Kids,33,82500
4741,2020-11-27, Morning, VIC, Men,45,112500
4742,2020-11-27, Morning, VIC, Women,41,102500
4743,2020-11-27, Morning, VIC, Seniors,36,90000
4744,2020-11-27, Afternoon, VIC, Kids,21,52500
4745,2020-11-27, Afternoon, VIC, Men,30,75000
4746,2020-11-27, Afternoon, VIC, Women,24,60000
4747,2020-11-27, Afternoon, VIC, Seniors,20,50000
4748,2020-11-27, Evening, VIC, Kids,23,57500
4749,2020-11-27, Evening, VIC, Men,20,50000
4750,2020-11-27, Evening, VIC, Women,34,85000
4751,2020-11-27, Evening, VIC, Seniors,20,50000
4752,2020-11-27, Morning, QLD, Kids,7,17500
4753,2020-11-27, Morning, QLD, Men,3,7500
4754,2020-11-27, Morning, QLD, Women,13,32500
4755,2020-11-27, Morning, QLD, Seniors,8,20000
4756,2020-11-27, Afternoon, QLD, Kids,9,22500
4757,2020-11-27, Afternoon, QLD, Men,12,30000
4758,2020-11-27, Afternoon, QLD, Women,11,27500
4759,2020-11-27, Afternoon, QLD, Seniors,15,37500
4760,2020-11-27, Evening, QLD, Kids,11,27500
4761,2020-11-27, Evening, QLD, Men,4,10000
4762,2020-11-27, Evening, QLD, Women,12,30000
4763,2020-11-27, Evening, QLD, Seniors,15,37500
4764,2020-11-27, Morning, NSW, Kids,19,47500
4765,2020-11-27, Morning, NSW, Men,32,80000
4766,2020-11-27, Morning, NSW, Women,17,42500
4767,2020-11-27, Morning, NSW, Seniors,24,60000
4768,2020-11-27, Afternoon, NSW, Kids,24,60000
4769,2020-11-27, Afternoon, NSW, Men,29,72500
4770,2020-11-27, Afternoon, NSW, Women,34,85000
4771,2020-11-27, Afternoon, NSW, Seniors,14,35000
4772,2020-11-27, Evening, NSW, Kids,35,87500
4773,2020-11-27, Evening, NSW, Men,32,80000
4774,2020-11-27, Evening, NSW, Women,14,35000
4775,2020-11-27, Evening, NSW, Seniors,28,70000
4776,2020-11-27, Morning, TAS, Kids,9,22500
4777,2020-11-27, Morning, TAS, Men,8,20000
4778,2020-11-27, Morning, TAS, Women,6,15000
4779,2020-11-27, Morning, TAS, Seniors,10,25000
4780,2020-11-27, Afternoon, TAS, Kids,7,17500
4781,2020-11-27, Afternoon, TAS, Men,8,20000
4782,2020-11-27, Afternoon, TAS, Women,6,15000
4783,2020-11-27, Afternoon, TAS, Seniors,10,25000
4784,2020-11-27, Evening, TAS, Kids,4,10000
4785,2020-11-27, Evening, TAS, Men,6,15000
4786,2020-11-27, Evening, TAS, Women,7,17500
4787,2020-11-27, Evening, TAS, Seniors,8,20000
4788,2020-11-28, Morning, WA, Kids,6,15000
4789,2020-11-28, Morning, WA, Men,2,5000
4790,2020-11-28, Morning, WA, Women,7,17500
4791,2020-11-28, Morning, WA, Seniors,9,22500
4792,2020-11-28, Afternoon, WA, Kids,7,17500
4793,2020-11-28, Afternoon, WA, Men,8,20000
4794,2020-11-28, Afternoon, WA, Women,4,10000
4795,2020-11-28, Afternoon, WA, Seniors,3,7500
4796,2020-11-28, Evening, WA, Kids,10,25000
4797,2020-11-28, Evening, WA, Men,8,20000
4798,2020-11-28, Evening, WA, Women,9,22500
4799,2020-11-28, Evening, WA, Seniors,7,17500
4800,2020-11-28, Morning, NT, Kids,8,20000
4801,2020-11-28, Morning, NT, Men,9,22500
4802,2020-11-28, Morning, NT, Women,5,12500
4803,2020-11-28, Morning, NT, Seniors,7,17500
4804,2020-11-28, Afternoon, NT, Kids,9,22500
4805,2020-11-28, Afternoon, NT, Men,2,5000
4806,2020-11-28, Afternoon, NT, Women,6,15000
4807,2020-11-28, Afternoon, NT, Seniors,6,15000
4808,2020-11-28, Evening, NT, Kids,4,10000
4809,2020-11-28, Evening, NT, Men,6,15000
4810,2020-11-28, Evening, NT, Women,2,5000
4811,2020-11-28, Evening, NT, Seniors,8,20000
4812,2020-11-28, Morning, SA, Kids,11,27500
4813,2020-11-28, Morning, SA, Men,25,62500
4814,2020-11-28, Morning, SA, Women,11,27500
4815,2020-11-28, Morning, SA, Seniors,12,30000
4816,2020-11-28, Afternoon, SA, Kids,11,27500
4817,2020-11-28, Afternoon, SA, Men,19,47500
4818,2020-11-28, Afternoon, SA, Women,12,30000
4819,2020-11-28, Afternoon, SA, Seniors,18,45000
4820,2020-11-28, Evening, SA, Kids,16,40000
4821,2020-11-28, Evening, SA, Men,15,37500
4822,2020-11-28, Evening, SA, Women,18,45000
4823,2020-11-28, Evening, SA, Seniors,16,40000
4824,2020-11-28, Morning, VIC, Kids,28,70000
4825,2020-11-28, Morning, VIC, Men,30,75000
4826,2020-11-28, Morning, VIC, Women,22,55000
4827,2020-11-28, Morning, VIC, Seniors,40,100000
4828,2020-11-28, Afternoon, VIC, Kids,41,102500
4829,2020-11-28, Afternoon, VIC, Men,37,92500
4830,2020-11-28, Afternoon, VIC, Women,34,85000
4831,2020-11-28, Afternoon, VIC, Seniors,33,82500
4832,2020-11-28, Evening, VIC, Kids,20,50000
4833,2020-11-28, Evening, VIC, Men,23,57500
4834,2020-11-28, Evening, VIC, Women,22,55000
4835,2020-11-28, Evening, VIC, Seniors,23,57500
4836,2020-11-28, Morning, QLD, Kids,11,27500
4837,2020-11-28, Morning, QLD, Men,14,35000
4838,2020-11-28, Morning, QLD, Women,9,22500
4839,2020-11-28, Morning, QLD, Seniors,14,35000
4840,2020-11-28, Afternoon, QLD, Kids,11,27500
4841,2020-11-28, Afternoon, QLD, Men,12,30000
4842,2020-11-28, Afternoon, QLD, Women,10,25000
4843,2020-11-28, Afternoon, QLD, Seniors,15,37500
4844,2020-11-28, Evening, QLD, Kids,6,15000
4845,2020-11-28, Evening, QLD, Men,15,37500
4846,2020-11-28, Evening, QLD, Women,14,35000
4847,2020-11-28, Evening, QLD, Seniors,7,17500
4848,2020-11-28, Morning, NSW, Kids,31,77500
4849,2020-11-28, Morning, NSW, Men,30,75000
4850,2020-11-28, Morning, NSW, Women,12,30000
4851,2020-11-28, Morning, NSW, Seniors,32,80000
4852,2020-11-28, Afternoon, NSW, Kids,25,62500
4853,2020-11-28, Afternoon, NSW, Men,34,85000
4854,2020-11-28, Afternoon, NSW, Women,35,87500
4855,2020-11-28, Afternoon, NSW, Seniors,33,82500
4856,2020-11-28, Evening, NSW, Kids,14,35000
4857,2020-11-28, Evening, NSW, Men,26,65000
4858,2020-11-28, Evening, NSW, Women,18,45000
4859,2020-11-28, Evening, NSW, Seniors,33,82500
4860,2020-11-28, Morning, TAS, Kids,3,7500
4861,2020-11-28, Morning, TAS, Men,2,5000
4862,2020-11-28, Morning, TAS, Women,8,20000
4863,2020-11-28, Morning, TAS, Seniors,4,10000
4864,2020-11-28, Afternoon, TAS, Kids,6,15000
4865,2020-11-28, Afternoon, TAS, Men,5,12500
4866,2020-11-28, Afternoon, TAS, Women,3,7500
4867,2020-11-28, Afternoon, TAS, Seniors,4,10000
4868,2020-11-28, Evening, TAS, Kids,8,20000
4869,2020-11-28, Evening, TAS, Men,10,25000
4870,2020-11-28, Evening, TAS, Women,2,5000
4871,2020-11-28, Evening, TAS, Seniors,5,12500
4872,2020-11-29, Morning, WA, Kids,5,12500
4873,2020-11-29, Morning, WA, Men,10,25000
4874,2020-11-29, Morning, WA, Women,6,15000
4875,2020-11-29, Morning, WA, Seniors,6,15000
4876,2020-11-29, Afternoon, WA, Kids,8,20000
4877,2020-11-29, Afternoon, WA, Men,10,25000
4878,2020-11-29, Afternoon, WA, Women,2,5000
4879,2020-11-29, Afternoon, WA, Seniors,2,5000
4880,2020-11-29, Evening, WA, Kids,9,22500
4881,2020-11-29, Evening, WA, Men,8,20000
4882,2020-11-29, Evening, WA, Women,5,12500
4883,2020-11-29, Evening, WA, Seniors,5,12500
4884,2020-11-29, Morning, NT, Kids,2,5000
4885,2020-11-29, Morning, NT, Men,8,20000
4886,2020-11-29, Morning, NT, Women,3,7500
4887,2020-11-29, Morning, NT, Seniors,10,25000
4888,2020-11-29, Afternoon, NT, Kids,6,15000
4889,2020-11-29, Afternoon, NT, Men,5,12500
4890,2020-11-29, Afternoon, NT, Women,6,15000
4891,2020-11-29, Afternoon, NT, Seniors,6,15000
4892,2020-11-29, Evening, NT, Kids,10,25000
4893,2020-11-29, Evening, NT, Men,6,15000
4894,2020-11-29, Evening, NT, Women,5,12500
4895,2020-11-29, Evening, NT, Seniors,9,22500
4896,2020-11-29, Morning, SA, Kids,17,42500
4897,2020-11-29, Morning, SA, Men,13,32500
4898,2020-11-29, Morning, SA, Women,20,50000
4899,2020-11-29, Morning, SA, Seniors,12,30000
4900,2020-11-29, Afternoon, SA, Kids,25,62500
4901,2020-11-29, Afternoon, SA, Men,22,55000
4902,2020-11-29, Afternoon, SA, Women,24,60000
4903,2020-11-29, Afternoon, SA, Seniors,17,42500
4904,2020-11-29, Evening, SA, Kids,25,62500
4905,2020-11-29, Evening, SA, Men,24,60000
4906,2020-11-29, Evening, SA, Women,11,27500
4907,2020-11-29, Evening, SA, Seniors,18,45000
4908,2020-11-29, Morning, VIC, Kids,43,107500
4909,2020-11-29, Morning, VIC, Men,44,110000
4910,2020-11-29, Morning, VIC, Women,39,97500
4911,2020-11-29, Morning, VIC, Seniors,45,112500
4912,2020-11-29, Afternoon, VIC, Kids,31,77500
4913,2020-11-29, Afternoon, VIC, Men,21,52500
4914,2020-11-29, Afternoon, VIC, Women,39,97500
4915,2020-11-29, Afternoon, VIC, Seniors,37,92500
4916,2020-11-29, Evening, VIC, Kids,43,107500
4917,2020-11-29, Evening, VIC, Men,42,105000
4918,2020-11-29, Evening, VIC, Women,37,92500
4919,2020-11-29, Evening, VIC, Seniors,29,72500
4920,2020-11-29, Morning, QLD, Kids,5,12500
4921,2020-11-29, Morning, QLD, Men,5,12500
4922,2020-11-29, Morning, QLD, Women,3,7500
4923,2020-11-29, Morning, QLD, Seniors,7,17500
4924,2020-11-29, Afternoon, QLD, Kids,12,30000
4925,2020-11-29, Afternoon, QLD, Men,6,15000
4926,2020-11-29, Afternoon, QLD, Women,14,35000
4927,2020-11-29, Afternoon, QLD, Seniors,8,20000
4928,2020-11-29, Evening, QLD, Kids,5,12500
4929,2020-11-29, Evening, QLD, Men,4,10000
4930,2020-11-29, Evening, QLD, Women,4,10000
4931,2020-11-29, Evening, QLD, Seniors,13,32500
4932,2020-11-29, Morning, NSW, Kids,26,65000
4933,2020-11-29, Morning, NSW, Men,23,57500
4934,2020-11-29, Morning, NSW, Women,13,32500
4935,2020-11-29, Morning, NSW, Seniors,27,67500
4936,2020-11-29, Afternoon, NSW, Kids,26,65000
4937,2020-11-29, Afternoon, NSW, Men,27,67500
4938,2020-11-29, Afternoon, NSW, Women,16,40000
4939,2020-11-29, Afternoon, NSW, Seniors,26,65000
4940,2020-11-29, Evening, NSW, Kids,27,67500
4941,2020-11-29, Evening, NSW, Men,35,87500
4942,2020-11-29, Evening, NSW, Women,34,85000
4943,2020-11-29, Evening, NSW, Seniors,22,55000
4944,2020-11-29, Morning, TAS, Kids,9,22500
4945,2020-11-29, Morning, TAS, Men,2,5000
4946,2020-11-29, Morning, TAS, Women,5,12500
4947,2020-11-29, Morning, TAS, Seniors,5,12500
4948,2020-11-29, Afternoon, TAS, Kids,9,22500
4949,2020-11-29, Afternoon, TAS, Men,7,17500
4950,2020-11-29, Afternoon, TAS, Women,5,12500
